Timestamp,"OPTIONAL: As we will be using this data during our work in the course, you may want to be able to find yourself in the dataset. If you choose to do this, we suggest that you provide some form of pseudonym to preserve anonymity.",What is your birthday month?,Are you a morning person or an evening person?,"What is your height? Please answer in cm, but be as specific as you like",What is your eye-colour?,Pick one: Dog or Cat?,"On a scale of 0 to 100, how well do you tend to sleep on average? (0 = I never sleep at all well , 100 = I feel perfectly rested every morning)",Describe yourself in 3 words!,How do you currently feel about statistics?,How do you currently feel about programming?,"If you have previously learned statistics, what software did you use?",What do you hope to learn from this course?,"What, if anything, concerns you most about this course?",,"Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I am the life of the party.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I feel little concern for others.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I am always prepared.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I get stressed out easily.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I have a rich vocabulary.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I don't talk a lot.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I am interested in people.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I leave my belongings around.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I am relaxed most of the time.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I have difficulty understanding abstract ideas.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I feel comfortable around people.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I insult people.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I pay attention to details.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I worry about things.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I have a vivid imagination.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I keep in the background.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I sympathize with others' feelings.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I make a mess of things.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I seldom feel blue.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I am not interested in abstract ideas.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I start conversations.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I am not interested in other people's problems.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I get chores done right away.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I am easily disturbed.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I have excellent ideas.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I have little to say.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I have a soft heart.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I often forget to put things back in their proper place.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I get upset easily.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I do not have a good imagination.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I talk to a lot of different people at parties.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I am not really interested in others.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I like order.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I change my mood a lot.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I am quick to understand things.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I don't like to draw attention to myself.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I take time out for others.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I shirk my duties.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I have frequent mood swings.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I use difficult words.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I don't mind being the center of attention.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I feel others' emotions.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I follow a schedule.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I get irritated easily.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I spend time reflecting on things.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I am quiet around strangers.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I make people feel at ease.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I am exacting in my work.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I often feel blue.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I am full of ideas.]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [In my life, good luck is more important than hard work for success]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [When I make plans, I am almost certain I can make them work]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [Every time I try to go ahead, something or somebody stops me]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [My plans hardly ever work out, so planning makes me unhappy]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [I do not have enough control over the direction my life is taking]","Describe yourself as you generally are now, not as you wish to be in the future. Describe yourself as you honestly see yourself, in relation to other people you know of the same age and sex as you are. Remember that responses are anonymised. Please indicate the accuracy for each statement in how it describes you.  [Chance and luck are very important for what happens in my life]","On a scale of 0 to 100, how spiritual do you consider yourself to be? (0 = not spiritual at all, 100 = extremely spiritual). Please think carefully about how we are defining ""spirituality"" here. It is not adherence to a specific religion, and is more akin to believing there is more to the world than meets the eye (i.e., more than the material world).","On a scale of 0 to 100, how well do you tend to sleep on average? (0 = I never sleep at all well , 100 = I feel perfectly rested every morning)",Is there anything you would like us to clarify?
18/09/2022 11:02:51,Tupeaux,October,Morning person,178,Brown,Dog,90,"Happy, crazy, curious",I know enough to know that there's lots I don't know,"OK, but don't ask me too often",SPSS,conducting valid research,work load,,Moderately Accurate,Very Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Very Accurate,Moderately Accurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Very Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Accurate,Very Accurate,Moderately Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Very Inaccurate,Moderately Accurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Very Accurate,Moderately Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Inaccurate,Very Inaccurate,Very Inaccurate,Moderately Inaccurate,60,,
18/09/2022 15:38:40,Uncle,August,Evening person,175,Blue,Cat,70,"Cunning, Caring, Impulsive",Terrified!,Terrified!,SPSS,"Able to know what numbers in the result and procedure section of articles mean. Being comfortable working on R alone and being able to know what  different statistical procedures do, not having to always look them up.",That i might fail and wont be able proceed further in my degree,,Moderately Accurate,Moderately Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Very Accurate,Moderately Inaccurate,Very Accurate,Very Inaccurate,Neither Accurate nor Inaccurate,Very Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Very Accurate,Moderately Inaccurate,Moderately Accurate,Moderately Accurate,Moderately Inaccurate,Very Inaccurate,Very Accurate,Very Inaccurate,Very Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Accurate,Moderately Accurate,Neither Accurate nor Inaccurate,Very Inaccurate,Moderately Accurate,Very Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Accurate,Very Accurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Very Accurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Inaccurate,85,,
18/09/2022 18:55:50,Matilda,March,Morning person,157.4,Brown,Dog,75,Independent. Resourceful. Creative.,I know enough to know that there's lots I don't know,"OK, but don't ask me too often","R, SPSS, Excel, Python, JASP",How to think flexibly about data analysis,That the material won't be explained well,,Very Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Very Inaccurate,Moderately Accurate,Very Inaccurate,Moderately Accurate,Very Inaccurate,Neither Accurate nor Inaccurate,Very Inaccurate,Moderately Inaccurate,Moderately Accurate,Very Accurate,Very Accurate,Very Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Very Inaccurate,Neither Accurate nor Inaccurate,Very Inaccurate,Very Accurate,Very Inaccurate,Moderately Accurate,Very Accurate,Very Accurate,Very Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Very Inaccurate,Very Inaccurate,Very Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Accurate,Moderately Accurate,Very Accurate,Very Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Very Accurate,Moderately Inaccurate,Very Accurate,Very Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Accurate,Moderately Inaccurate,Very Accurate,Very Inaccurate,Very Accurate,Neither Accurate nor Inaccurate,Very Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,85,,
18/09/2022 21:08:51,Karen,December,Evening person,168.5,Brown,Dog,85,"Introverted, nice, interesting","OK, but don't ask me too often",Terrified!,None,Have the ability to code date through programming,I am worrying about failing to understand how to code with R,,Very Inaccurate,Very Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Very Inaccurate,Moderately Accurate,Moderately Accurate,Moderately Accurate,Very Accurate,Very Accurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Accurate,Moderately Accurate,Very Inaccurate,Moderately Accurate,Very Accurate,Moderately Inaccurate,Moderately Inaccurate,Very Accurate,Moderately Accurate,Moderately Accurate,Moderately Inaccurate,Very Inaccurate,Very Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Accurate,Very Accurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Accurate,90,,
18/09/2022 21:33:03,77,August,Morning person,160,Other,Dog,50,"idealist, procrastinator, bookworm","OK, but don't ask me too often","OK, but don't ask me too often","SPSS, Excel, Python","Ability to analyze data, to accomplish individual projects",The course is too difficult for students without much foundation to understand.,,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Very Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Accurate,Very Accurate,Moderately Inaccurate,Moderately Inaccurate,Very Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Accurate,Moderately Accurate,Very Accurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Accurate,Moderately Inaccurate,Moderately Accurate,Moderately Accurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Accurate,Very Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Accurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Accurate,Very Accurate,Moderately Accurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,70,,
18/09/2022 21:56:30,,October,Evening person,158,Brown,Dog,99,"Kind, silent, and calm.","OK, but don't ask me too often","OK, but don't ask me too often","Excel, Python",How to process the data,,,Very Inaccurate,Moderately Accurate,Moderately Inaccurate,Very Accurate,Very Inaccurate,Very Accurate,Very Accurate,Very Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Very Inaccurate,Moderately Accurate,Moderately Accurate,Very Inaccurate,Very Accurate,Moderately Inaccurate,Moderately Inaccurate,Very Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Very Accurate,Moderately Inaccurate,Very Accurate,Very Accurate,Very Inaccurate,Moderately Accurate,Very Inaccurate,Very Inaccurate,Moderately Accurate,Very Accurate,Moderately Inaccurate,Very Accurate,Very Accurate,Moderately Accurate,Very Inaccurate,Moderately Inaccurate,Very Inaccurate,Very Inaccurate,Moderately Accurate,Moderately Accurate,Moderately Inaccurate,Very Accurate,Very Accurate,Neither Accurate nor Inaccurate,Very Accurate,Very Accurate,Very Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,89,,
18/09/2022 23:34:25,,March,Morning person,,Brown,Cat,90,,I know enough to know that there's lots I don't know,"OK, but don't ask me too often","SPSS, Excel, Python",,,,Very Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Very Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Very Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Very Inaccurate,Moderately Inaccurate,Very Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Inaccurate,20,,
18/09/2022 23:39:59,LLL,April,Evening person,164,Brown,Dog,85,positive development  free,"OK, but don't ask me too often","OK, but don't ask me too often",SPSS,1.Ability to write and run simple programs 2.The ability to quickly find the code you want from the database and merge it correctly,1. the way the assessment is conducted. 2. whether there is enough time to absorb and apply the knowledge from the classroom,,Moderately Accurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Very Inaccurate,Moderately Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Accurate,Very Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Inaccurate,Very Accurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Very Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,Very Inaccurate,Moderately Inaccurate,Moderately Inaccurate,90,,
19/09/2022 08:37:32,susanne,April,Morning person,182,Green,Dog,75,"kind, empathetic, sensitive ",I know enough to know that there's lots I don't know,Terrified!,"SPSS, Excel",how to code,coding and programming ,,Moderately Inaccurate,Very Inaccurate,Moderately Accurate,Moderately Accurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Very Inaccurate,Moderately Accurate,Very Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Very Accurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Accurate,Moderately Accurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Very Accurate,Moderately Accurate,Moderately Accurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,50,,
19/09/2022 10:49:30,Hermione Granger ,June,Evening person,157,Hazel,Dog,70,"fun, overthinker, movie junkie","OK, but don't ask me too often",I know enough to know that there's lots I don't know,"R, Python",To feel confident when analysing data sets that haven't been sorted for me beforehand. ,Getting stuck due to a misunderstanding and then continuously making the same mistake.,,Moderately Accurate,Very Inaccurate,Moderately Accurate,Moderately Accurate,Moderately Accurate,Moderately Inaccurate,Very Accurate,Neither Accurate nor Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,Very Accurate,Moderately Accurate,Moderately Accurate,Moderately Inaccurate,Very Accurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,Very Inaccurate,Moderately Accurate,Moderately Accurate,Moderately Accurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Accurate,Very Accurate,Moderately Accurate,Moderately Inaccurate,Very Accurate,Moderately Inaccurate,Moderately Accurate,Moderately Accurate,Moderately Inaccurate,Moderately Accurate,Neither Accurate nor Inaccurate,Very Accurate,Very Inaccurate,Very Inaccurate,Very Inaccurate,Moderately Accurate,50,,
